,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
10,2020-10-08,"October 08, 2020","City Of Albuquerque, Jesse Scott",850 102Nd St. SW,"Hansen & Prezzano/Builders, LLC",City Project,0,17500.0,"$17,500.00",BP-2020-39776,Commercial,City Project,850,102ND,ST,SW,,2/SUNRISE TERRACE PARK,0000,SUNRISE TERRACE UNIT 3,0,17500,"CITY OF ALBUQUERQUE, JESSE SCOTT","HANSEN & PREZZANO/BUILDERS, LLC",20201008,0
11,2020-10-08,"October 08, 2020",A New Day Inc,2820 Ridgecrest  SE,Positive Energy Inc.,Solar Under 10KW - Roof Mounted,0,49830.0,"$49,830.00",GP-2020-43305,Commercial,Solar Under 10KW - Roof Mounted,2820,RIDGECREST,DR,SE,,B,0000,NEW DAY INC,0,49830,A NEW DAY INC,"POSITIVE ENERGY, INC.",20201008,0
12,2020-10-08,"October 08, 2020",Indian School Llc,3500 Indian School Road NE,Electrical Products Co.,Sign - Commercial Sign,0,0.0,,GP-2020-11437,Commercial,Sign - Commercial Sign,3500,INDIAN SCHOOL,RD,NE,,6,0000,PACE,0,0,INDIAN SCHOOL LLC,ELECTRICAL PRODUCTS COMPANY,20201008,0
13,2020-10-08,"October 08, 2020",Brett Wiles,5555 Zuni Road SE,"Jr Foss Construction Inc., Wilkus Architects",Alterations,0,175000.0,"$175,000.00",BP-2020-34200,Commercial,Alterations,5555,ZUNI,RD,SE,,2A,0000,ALBERTSONS REPLAT,0,175000,BRETT WILES,"JR FOSS CONSTRUCTION INC., WILKUS ARCHITECTS",20201008,0
14,2020-10-08,"October 08, 2020",La Cueva Center Llc,7610 Carmel Ave. NE,"Jr Foss Construction Inc., Wilkus Architects",Alterations,0,175000.0,"$175,000.00",BP-2020-34218,Commercial,Alterations,7610,CARMEL,AV,NE,,4B,0000,LA CUEVA TOWN CENTER,0,175000,LA CUEVA CENTER LLC,"JR FOSS CONSTRUCTION INC., WILKUS ARCHITECTS",20201008,0
15,2020-10-08,"October 08, 2020",Verizon Wireless,9727 Desert Pine Ave. SW,"Collins Engine Generator Service Inc., J5 Infrastructure Partners",New Building,0,40000.0,"$40,000.00",BP-2020-38971,Commercial,New Building,9727,DESERT PINE,AV,SW,,25,0000,DESERT PINE,0,40000,VERIZON WIRELESS,"COLLINS ENGINE GENERATOR SERVICE INC., J5 INFRASTRUCTURE PARTNERS",20201008,0
16,2020-10-07,"October 07, 2020",Lance Hagenbuch,5201 Hawking  SE,"Klinger Constructors Llc, Studio Southwest Architects",Foundation,0,950000.0,"$950,000.00",BP-2020-35015,Commercial,Foundation,5201,HAWKING,DR,SE,,D,0000,MESA DEL SOL INNOVATION PARK II,0,950000,LANCE HAGENBUCH,"KLINGER CONSTRUCTORS LLC, STUDIO SOUTHWEST ARCHITECTS",20201007,0
17,2020-10-07,"October 07, 2020",Optum,9101 Montgomery Blvd. NE,"Hawkins Group Inc., Gregory T Hicks & Associates Pc",Alterations,0,250000.0,"$250,000.00",BP-2020-41445,Commercial,Alterations,9101,MONTGOMERY,BLVD,NE,,20A1,20,GUTIERREZ--OFIMIANO J LOWER TERRACE,0,250000,OPTUM,"HAWKINS GROUP INC., GREGORY T HICKS & ASSOCIATES PC",20201007,0
18,2020-10-07,"October 07, 2020",Dutch Bros. Coffee,1105 Juan Tabo Blvd. NE,Electrical Products Co.,Sign - Commercial Sign,0,10000.0,"$10,000.00",GP-2020-35183,Commercial,Sign - Commercial Sign,1105,JUAN TABO,BLVD,NE,,1B1B,39B,PRINCESS JEANNE PARK ADDN,0,10000,DUTCH BROS. COFFEE,ELECTRICAL PRODUCTS COMPANY,20201007,0
19,2020-10-07,"October 07, 2020",Dan O'Rourke,4910 Union Way  NE,De Gala Electric,Sign - Commercial Sign,0,16000.0,"$16,000.00",GP-2020-40049,Commercial,Sign - Commercial Sign,4910,UNION WAY,DR,NE,,1A2A1,0000,RENAISSANCE CENTER,0,16000,DAN O'ROURKE,DE GALA ELECTRIC,20201007,0
20,2020-10-06,"October 06, 2020",Holman'S,6201 Jefferson St. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-37223,Commercial,Sign - Commercial Sign,6201,JEFFERSON,ST,NE,,C3D2,0000,GROUP NINE INDUSTRIAL PARK,0,0,HOLMAN'S,"SIGNART OF NEW MEXICO, INC.",20201006,0
21,2020-10-06,"October 06, 2020",Urban Wellness,120 98Th St. NW,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-39831,Commercial,Sign - Commercial Sign,120,98TH,ST,NW,,1,0000,KRANIA,0,0,URBAN WELLNESS,"SIGNART OF NEW MEXICO, INC.",20201006,0
22,2020-10-06,"October 06, 2020",Swim Labs,8120 Ventura St. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-41007,Commercial,Sign - Commercial Sign,8120,VENTURA,ST,NE,,C,19,N ABQ ACRES TR 3 UNIT 3,0,0,SWIM LABS,"SIGNART OF NEW MEXICO, INC.",20201006,0
23,2020-10-06,"October 06, 2020",Dan Garcia,6390 Coors Blvd. NW,"Laser Construction, Scott C. Anderson",Alterations,0,11000.0,"$11,000.00",BP-2020-42349,Commercial,Alterations,6390,COORS,BLVD,NW,,10A,0000,BOSQUE PLAZA,0,11000,DAN GARCIA,"LASER CONSTRUCTION, SCOTT C. ANDERSON",20201006,0
24,2020-10-06,"October 06, 2020",Js Brown Llc,317 Commercial St. NE,Affordable Solar Installation Inc.,Solar Under 10KW - Roof Mounted,0,98894.25,"$98,894.25",GP-2020-38945,Commercial,Solar Under 10KW - Roof Mounted,317,COMMERCIAL,ST,NE,,1A,1,COMMERCIAL ADDN,0,98894.25,JS BROWN LLC,"AFFORDABLE SOLAR INSTALLATION, INC",20201006,0
25,2020-10-06,"October 06, 2020",Wing Stop,5555 Zuni Road SE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-42374,Commercial,Sign - Commercial Sign,5555,ZUNI,RD,SE,,2A,0000,ALBERTSONS REPLAT,0,0,WING STOP,"SIGNART OF NEW MEXICO, INC.",20201006,0
26,2020-10-06,"October 06, 2020",Guardian Storage ,4909 Juan Tabo Blvd. NE,Pdh Construction Inc.,Wall - Retaining Wall > 2' Retention,0,20000.0,"$20,000.00",GP-2020-35463,Commercial,Wall - Retaining Wall > 2' Retention,4909,JUAN TABO,BLVD,NE,,G1,0000,ACADEMY PLACE,0,20000,GUARDIAN STORAGE ,"PDH CONSTRUCTION, INC.",20201006,0
27,2020-10-06,"October 06, 2020",Home Collections,10701 Corrales Road NW,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2020-39261,Commercial,Sign - Commercial Sign,10701,CORRALES,RD,NW,,E/A1-1A,0000,SEVEN BAR RANCH,0,0,HOME COLLECTIONS,"DEL RIO SIGNS, LLC",20201006,0
28,2020-10-05,"October 05, 2020",Alix Herrera,6100 Uptown Blvd. NE,"Aic General Contractors Inc., Design Plus Llc",Alterations,0,420500.0,"$420,500.00",BP-2020-36411,Commercial,Alterations,6100,UPTOWN,BLVD,NE,,2B2,0000,BELLAMAH OFFICE ADDN,0,420500,ALIX HERRERA,"AIC GENERAL CONTRACTORS, INC., DESIGN PLUS LLC",20201005,0
29,2020-10-05,"October 05, 2020",Coa Parks Dept - Jesse Scott,8301 Wyoming Blvd. NE,"Hansen & Prezzano/Builders, LLC",City Project,0,49524.0,"$49,524.00",BP-2020-38441,Commercial,City Project,8301,WYOMING,BLVD,NE,,A,0000,NORTH DOMINGO BACA PARK,0,49524,COA PARKS DEPT - JESSE SCOTT,"HANSEN & PREZZANO/BUILDERS, LLC",20201005,0
30,2020-10-05,"October 05, 2020",Congregation Albert,3800 Louisiana Blvd. NE,Positive Energy Inc.,Solar Under 10KW - Roof Mounted,0,4397.0,"$4,397.00",GP-2020-42253,Commercial,Solar Under 10KW - Roof Mounted,3800,LOUISIANA,BLVD,NE,,F,11,STARDUST SKIES UNIT 4,0,4397,CONGREGATION ALBERT,"POSITIVE ENERGY, INC.",20201005,0
31,2020-10-05,"October 05, 2020","Samba Holdings, Inc",8801 Horizon Blvd. NE,"Dpc Construction Ltd. Co., Aria Studio Consultants Inc.",Alterations,0,15000.0,"$15,000.00",BP-2020-38713,Commercial,Alterations,8801,HORIZON,BLVD,NE,,4B,0000,HORIZON VILLAGE,0,15000,"SAMBA HOLDINGS, INC","DPC CONSTRUCTION LTD. CO., ARIA STUDIO CONSULTANTS, INC.",20201005,0
