,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
76,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48873,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
77,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,4930,0.0,,BP-2020-48958,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,4930,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
78,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-49123,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
79,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,4879,0.0,,BP-2020-49129,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,4879,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
80,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49159,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
81,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49181,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
82,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49211,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
83,2020-11-04,"November 04, 2020",Fanning Orthodontics,8120 Ventura St. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-43542,Commercial,Sign - Commercial Sign,8120,VENTURA,ST,NE,,C,19,N ABQ ACRES TR 3 UNIT 3,0,0,FANNING ORTHODONTICS,"SIGNART OF NEW MEXICO, INC.",20201104,0
84,2020-11-04,"November 04, 2020",Los Lomitas,2101 Vista Oeste  NW,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-43544,Commercial,Sign - Commercial Sign,2101,VISTA OESTE,,NW,,15A,0000,LADERA BUSINESS PARK UNIT 1,0,0,LOS LOMITAS,"SIGNART OF NEW MEXICO, INC.",20201104,0
85,2020-11-04,"November 04, 2020",Vista Realty Trust,5400 Sevilla Ave. NW,Ipm Construction Llc,Sign - Commercial Sign,0,0.0,,GP-2020-43262,Commercial,Sign - Commercial Sign,5400,SEVILLA,AV,NW,,K2,0000,VISTA DE LA LUZ,0,0,VISTA REALTY TRUST,IPM CONSTRUCTION LLC,20201104,0
86,2020-11-04,"November 04, 2020",Irwin Harms - Cu23726224,5981 Jefferson St. NE,Sun Vista Enterprises Inc.,Alterations,1963,75000.0,"$75,000.00",BP-2020-46929,Commercial,Alterations,5981,JEFFERSON,ST,NE,,C3D3,0000,GROUP NINE INDUSTRIAL PARK,1963,75000,IRWIN HARMS - CU23726224,"SUN VISTA ENTERPRISES, INC.",20201104,
87,2020-11-04,"November 04, 2020",Dawn Otten - Cu104297672,2312 Central Ave. SW,"Pacificap Construction, LLC",Foundation,59118,500000.0,"$500,000.00",BP-2019-45223,Commercial,Foundation,2312,CENTRAL,AV,SW,,2,6,TRACTION PARK & CITY ELECTRIC ADDN,59118,500000,DAWN OTTEN - CU104297672,"PACIFICAP CONSTRUCTION, LLC",20201104,
88,2020-11-04,"November 04, 2020",New Mexico Gas Co,7120 Wyoming Blvd. NE,"Sierra General Contractors, LLC",Wall - Site Wall > 6ft,0,75000.0,"$75,000.00",GP-2020-47155,Commercial,Wall - Site Wall > 6ft,7120,WYOMING,BLVD,NE,,AA1A1,0000,LOMA DEL NORTE UNIT 5A,0,75000,NEW MEXICO GAS CO,"SIERRA GENERAL CONTRACTORS, LLC",20201104,0
89,2020-11-04,"November 04, 2020",Spectrum Services - Cu117773546,206 94Th St. SW,"Northstar Communications Inc., Conversion Test Contractor, Spectrum",Alterations,322,25000.0,"$25,000.00",BP-2020-45285,Commercial,Alterations,206,94TH,ST,SW,,22A2A,11,ORIGINAL TOWNSITE OF WESTLAND,322,25000,SPECTRUM SERVICES - CU117773546,"NORTHSTAR COMMUNICATIONS, INC., CONVERSION TEST CONTRACTOR, SPECTRUM",20201104,
90,2020-11-03,"November 03, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48304,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201103,
91,2020-11-03,"November 03, 2020",Spectrum Services - Cu117773546,4830 Pan American Frwy  NE,"Tilson Technology Management Inc., Spectrum",Alterations,50,25000.0,"$25,000.00",BP-2020-45295,Commercial,Alterations,4830,PAN AMERICAN FRWY,,NE,,1A1,0000,REINDEER ADDN,50,25000,SPECTRUM SERVICES - CU117773546,"TILSON TECHNOLOGY MANAGEMENT, INC., SPECTRUM",20201103,
92,2020-11-02,"November 02, 2020",Vanessa Funston - Cu118626721,401 San Mateo Blvd. SE,"Enterprise Builders Corp., The Hartman & Majewski Design Group",Alterations,36000,1294862.0,"$1,294,862.00",BP-2020-32151,Commercial,Alterations,401,SAN MATEO,BLVD,SE,,A1,1,VALLEY VIEW ADDN,36000,1294862,VANESSA FUNSTON - CU118626721,"ENTERPRISE BUILDERS CORPORATION, THE HARTMAN & MAJEWSKI DESIGN GROUP",20201102,
